"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Daniel\Desktop\Flutter_Practice\dara\dara_app\lib\view\pages\admin\manage\inquiries\inquiries.dart", "Dart", 477, 15, 19, 511
"Total", "-", 477, 15, 19, 511
