"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Daniel\Desktop\Flutter_Practice\dara\dara_app\lib\view\pages\outsource\application_process\vehicle_information.dart", "Dart", 201, 1, 4, 206
"c:\Users\Daniel\Desktop\Flutter_Practice\dara\dara_app\lib\view\shared\strings.dart", "Dart", 11, 0, 0, 11
"Total", "-", 212, 1, 4, 217
